Year,Group,Product_Class,customer_category,Profit_Margin
2020,Const Supplies CS/SD,EQUPUM,Best,20.454751747299635
2020,Const Supplies CS/SD,EQUPUM,Better,29.170858587097882
2020,Const Supplies CS/SD,EQUPUM,Good,19.506350231419155
2020,Const Supplies CS/SD,EQURAD,Good,19.745454545454542
2020,Const Supplies CS/SD,EQUTHR,Better,19.000210798927924
2020,Const Supplies CS/SD,EQUTHR,Good,12.345169061781448
2020,Const Supplies CS/SD,EQUVAC,Good,14.302086390210398
2020,Const Supplies CS/SD,FASANC,Best,36.00329119152941
2020,Const Supplies CS/SD,FASANC,Better,27.659090909090914
2020,Const Supplies CS/SD,FASANC,Good,17.95390433450408
2020,Const Supplies CS/SD,FASBOL,Best,30.9596169757571
2020,Const Supplies CS/SD,FASBOL,Better,36.48199267339588
2020,Const Supplies CS/SD,FASBOL,Good,20.00772499034376
2020,Const Supplies CS/SD,FASHIN,Better,31.80212014134276
2020,Const Supplies CS/SD,FASHIN,Good,31.653334618350037
2020,Const Supplies CS/SD,FASKEY,Good,48.34229390681004
2020,Const Supplies CS/SD,FASMIS,Better,29.487179487179485
2020,Const Supplies CS/SD,FASMIS,Good,32.00102979983266
2020,Const Supplies CS/SD,FASPAR,Best,50.0
2020,Const Supplies CS/SD,HANADP,Best,20.407550793793703
2020,Const Supplies CS/SD,HANADP,Better,28.150091240875916
2020,Const Supplies CS/SD,HANADP,Good,26.15969581749049
2020,Const Supplies CS/SD,HANBAG,Best,24.453125000000004
2020,Const Supplies CS/SD,HANBAG,Better,22.716851893270672
2020,Const Supplies CS/SD,HANBAG,Good,19.725311289200842
2020,Const Supplies CS/SD,HANBAR,Best,26.170085750841082
2020,Const Supplies CS/SD,HANBAR,Better,21.739428233075934
2020,Const Supplies CS/SD,HANBAR,Good,23.016867289531895
2020,Const Supplies CS/SD,HANBCU,Good,19.369797859690834
2020,Const Supplies CS/SD,HANBIT,Best,14.153723616089206
2020,Const Supplies CS/SD,HANBIT,Better,29.92700729927008
2020,Const Supplies CS/SD,HANBIT,Good,25.027301092043686
2020,Const Supplies CS/SD,HANBOX,Best,17.066666666666666
2020,Const Supplies CS/SD,HANBOX,Better,22.504271573239436
2020,Const Supplies CS/SD,HANBOX,Good,22.71127327860039
2020,Const Supplies CS/SD,HANBUL,Best,24.43867671898818
2020,Const Supplies CS/SD,HANBUL,Better,26.003147128245487
2020,Const Supplies CS/SD,HANBUL,Good,24.96565934065934
2020,Const Supplies CS/SD,HANCAL,Better,18.99985920245173
2020,Const Supplies CS/SD,HANCCT,Best,32.58319778011674
2020,Const Supplies CS/SD,HANCCT,Better,24.995218971122583
2020,Const Supplies CS/SD,HANCCT,Good,25.09301543497479
2020,Const Supplies CS/SD,HANCEM,Best,54.40414507772021
2020,Const Supplies CS/SD,HANCEM,Good,-19.651756051257728
2020,Const Supplies CS/SD,HANCHI,Best,32.63958932633631
2020,Const Supplies CS/SD,HANCHI,Better,26.91588785046729
2020,Const Supplies CS/SD,HANCHI,Good,27.02794706399306
2020,Const Supplies CS/SD,HANCLM,Best,22.480306815486557
2020,Const Supplies CS/SD,HANCLM,Better,21.302319357716325
2020,Const Supplies CS/SD,HANCLM,Good,20.186598812553004
2020,Const Supplies CS/SD,HANCOO,Best,25.09047044632086
2020,Const Supplies CS/SD,HANCOO,Better,20.016273393002447
2020,Const Supplies CS/SD,HANCOO,Good,21.99142852585303
2020,Const Supplies CS/SD,HANDIA,Best,21.859039836567923
