Year,Group,Product_Class,customer_category,Profit_Margin
2021,Const Supplies CS/SD,ABRRFD,Good,39.12423890215398
2021,Const Supplies CS/SD,ABRROL,Best,37.109768686733915
2021,Const Supplies CS/SD,ABRROL,Better,20.533347621630575
2021,Const Supplies CS/SD,ABRROL,Good,21.8990480307441
2021,Const Supplies CS/SD,ABRSAN,Best,50.98237380813709
2021,Const Supplies CS/SD,ABRSAN,Better,17.326073304671485
2021,Const Supplies CS/SD,ABRSAN,Good,37.68795929903901
2021,Const Supplies CS/SD,APPMIS,Good,20.02222222222222
2021,Const Supplies CS/SD,APPREG,Good,24.94416243654821
2021,Const Supplies CS/SD,APPTOR,Better,21.990066225165563
2021,Const Supplies CS/SD,BRUBRO,Best,21.86911055904075
2021,Const Supplies CS/SD,BRUBRO,Better,32.47805690160021
2021,Const Supplies CS/SD,BRUBRO,Good,27.036588084319963
2021,Const Supplies CS/SD,BRUHAN,Best,12.686887915596584
2021,Const Supplies CS/SD,BRUHAN,Better,17.363482722842683
2021,Const Supplies CS/SD,BRUHAN,Good,15.473383019621469
2021,Const Supplies CS/SD,BRUMIS,Best,19.784946774549805
2021,Const Supplies CS/SD,BRUMIS,Better,24.661778012198805
2021,Const Supplies CS/SD,BRUMIS,Good,21.743240107849516
2021,Const Supplies CS/SD,BRUPAI,Best,25.91738605025427
2021,Const Supplies CS/SD,BRUPAI,Better,26.018267290975256
2021,Const Supplies CS/SD,BRUPAI,Good,35.200216829777126
2021,Const Supplies CS/SD,BRUTUB,Best,10.108744981833844
2021,Const Supplies CS/SD,BRUTUB,Better,25.05542851685803
2021,Const Supplies CS/SD,BRUTUB,Good,27.302161137083207
2021,Const Supplies CS/SD,CHEABS,Best,26.00834608013446
2021,Const Supplies CS/SD,CHEABS,Better,28.183641036354466
2021,Const Supplies CS/SD,CHEABS,Good,25.68376847180035
2021,Const Supplies CS/SD,CHEADH,Best,29.803988082198163
2021,Const Supplies CS/SD,CHEADH,Better,26.68560245345975
2021,Const Supplies CS/SD,CHEADH,Good,25.04188008938109
2021,Const Supplies CS/SD,CHECAU,Best,22.645403377110696
2021,Const Supplies CS/SD,CHECAU,Better,24.984764637703332
2021,Const Supplies CS/SD,CHECAU,Good,17.73622348325842
2021,Const Supplies CS/SD,CHECHA,Best,21.02879114528662
2021,Const Supplies CS/SD,CHECHA,Better,30.53982100509887
2021,Const Supplies CS/SD,CHECHA,Good,26.615116010091395
2021,Const Supplies CS/SD,CHECLE,Best,23.858451542805366
2021,Const Supplies CS/SD,CHECLE,Better,28.44769900185096
2021,Const Supplies CS/SD,CHECLE,Good,23.258714130625936
2021,Const Supplies CS/SD,CHECOO,Best,38.592654469081
2021,Const Supplies CS/SD,CHECOO,Better,31.9340317194352
2021,Const Supplies CS/SD,CHECOO,Good,19.25849190109404
2021,Const Supplies CS/SD,CHELAY,Best,24.6489287235704
2021,Const Supplies CS/SD,CHELAY,Better,32.26111893984838
2021,Const Supplies CS/SD,CHELAY,Good,26.24149841075
2021,Const Supplies CS/SD,CHELUB,Best,21.330718888603187
2021,Const Supplies CS/SD,CHELUB,Better,22.598335474109106
2021,Const Supplies CS/SD,CHELUB,Good,23.82228858796819
2021,Const Supplies CS/SD,CHEMET,Best,23.65469891131716
2021,Const Supplies CS/SD,CHEMET,Better,29.858901512433693
2021,Const Supplies CS/SD,CHEMET,Good,26.922432497159406
2021,Const Supplies CS/SD,CHEMIS,Best,19.8765685289195
2021,Const Supplies CS/SD,CHEMIS,Better,16.706738270368422
2021,Const Supplies CS/SD,CHEMIS,Good,26.03690401460329
2021,Const Supplies CS/SD,CHEOIL,Best,27.980004059783173
2021,Const Supplies CS/SD,CHEOIL,Better,25.818106565192785
2021,Const Supplies CS/SD,CHEOIL,Good,25.58465987311056
2021,Const Supplies CS/SD,CHEPAI,Best,18.318904723661916
2021,Const Supplies CS/SD,CHEPAI,Better,31.14210039801932
2021,Const Supplies CS/SD,CHEPAI,Good,28.89776999161962
2021,Const Supplies CS/SD,CHETEF,Best,21.521745348915296
2021,Const Supplies CS/SD,CHETEF,Better,23.978165855470188
2021,Const Supplies CS/SD,CHETEF,Good,19.964355423616368
2021,Const Supplies CS/SD,CMPRSL,Best,8.150011400426193
2021,Const Supplies CS/SD,CMPRSL,Better,19.006933659891494
2021,Const Supplies CS/SD,CUTARB,Best,21.58710534336299
2021,Const Supplies CS/SD,CUTARB,Better,25.709021392082114
2021,Const Supplies CS/SD,CUTARB,Good,24.504013540800923
2021,Const Supplies CS/SD,CUTBAN,Best,11.689860167634315
2021,Const Supplies CS/SD,CUTBAN,Better,22.477250134246017
2021,Const Supplies CS/SD,CUTBAN,Good,21.859881881155218
2021,Const Supplies CS/SD,CUTBIT,Best,28.187926335895156
2021,Const Supplies CS/SD,CUTBIT,Better,28.063643294871678
2021,Const Supplies CS/SD,CUTBIT,Good,28.993340553469466
2021,Const Supplies CS/SD,CUTBUR,Best,22.708533857269682
2021,Const Supplies CS/SD,CUTBUR,Better,31.62175342539748
2021,Const Supplies CS/SD,CUTBUR,Good,26.56868636563733
2021,Const Supplies CS/SD,CUTCHU,Best,50.0
2021,Const Supplies CS/SD,CUTCHU,Better,25.832596506700625
2021,Const Supplies CS/SD,CUTCHU,Good,24.872877696072294
2021,Const Supplies CS/SD,CUTCIR,Best,23.69029925113965
2021,Const Supplies CS/SD,CUTCIR,Better,29.70557230271615
2021,Const Supplies CS/SD,CUTCIR,Good,28.276355755856724
2021,Const Supplies CS/SD,CUTCUT,Best,20.80303194693337
2021,Const Supplies CS/SD,CUTCUT,Better,28.878095949975013
2021,Const Supplies CS/SD,CUTCUT,Good,29.374794949929854
2021,Const Supplies CS/SD,CUTDIE,Best,23.152953067701652
2021,Const Supplies CS/SD,CUTDIE,Better,20.911372212477946
2021,Const Supplies CS/SD,CUTDIE,Good,28.046935139946804
2021,Const Supplies CS/SD,CUTEND,Best,24.290681512929687
2021,Const Supplies CS/SD,CUTEND,Better,53.71384033491772
2021,Const Supplies CS/SD,CUTFIL,Best,24.79806264795183
2021,Const Supplies CS/SD,CUTFIL,Better,24.54385952269747
2021,Const Supplies CS/SD,CUTFIL,Good,22.22587797751335
2021,Const Supplies CS/SD,CUTHOL,Best,26.33430092196643
2021,Const Supplies CS/SD,CUTHOL,Better,29.658124433473784
2021,Const Supplies CS/SD,CUTHOL,Good,-60.14377357914208
2021,Const Supplies CS/SD,CUTINS,Best,28.096301913065556
2021,Const Supplies CS/SD,CUTINS,Better,27.29952908352485
2021,Const Supplies CS/SD,CUTINS,Good,20.199424629221014
2021,Const Supplies CS/SD,CUTMIS,Best,21.73159606725978
2021,Const Supplies CS/SD,CUTMIS,Better,16.25581344151913
2021,Const Supplies CS/SD,CUTMIS,Good,25.801420756375602
2021,Const Supplies CS/SD,CUTPUN,Best,22.758310871518418
2021,Const Supplies CS/SD,CUTPUN,Better,20.727104379927408
2021,Const Supplies CS/SD,CUTPUN,Good,18.334814279946524
2021,Const Supplies CS/SD,CUTREA,Best,27.550222285894097
2021,Const Supplies CS/SD,CUTREA,Better,28.056997866773735
2021,Const Supplies CS/SD,CUTREA,Good,25.73583880827881
2021,Const Supplies CS/SD,CUTTAP,Best,29.739862308936655
2021,Const Supplies CS/SD,CUTTAP,Better,25.948082634656235
2021,Const Supplies CS/SD,CUTTAP,Good,27.54097337390546
2021,Const Supplies CS/SD,CUTWHL,Best,24.723169678932376
2021,Const Supplies CS/SD,CUTWHL,Better,27.511315332942125
2021,Const Supplies CS/SD,CUTWHL,Good,35.405320909668994
2021,Const Supplies CS/SD,Const Supplies CS/SD,Better,17.260705423952317
2021,Const Supplies CS/SD,ELEADP,Best,16.54298174664393
2021,Const Supplies CS/SD,ELEADP,Better,33.603684956801196
2021,Const Supplies CS/SD,ELEADP,Good,29.54416926261745
2021,Const Supplies CS/SD,ELEBAT,Best,-8.988359679204722
2021,Const Supplies CS/SD,ELEBAT,Better,27.53607948866274
2021,Const Supplies CS/SD,ELEBAT,Good,20.169018505249394
2021,Const Supplies CS/SD,ELEBUL,Best,17.44495005732024
2021,Const Supplies CS/SD,ELEBUL,Better,22.15151129705996
2021,Const Supplies CS/SD,ELEBUL,Good,20.17986360835723
2021,Const Supplies CS/SD,ELECAB,Best,16.051863857374386
2021,Const Supplies CS/SD,ELEEXT,Best,23.698685558707773
2021,Const Supplies CS/SD,ELEEXT,Better,17.1495706434877
2021,Const Supplies CS/SD,ELEEXT,Good,23.006008491477747
2021,Const Supplies CS/SD,ELEGFI,Best,24.6318114672805
2021,Const Supplies CS/SD,ELEGFI,Better,33.63710628598913
2021,Const Supplies CS/SD,ELEGFI,Good,35.11863495052057
2021,Const Supplies CS/SD,ELELIG,Best,18.675058651412037
2021,Const Supplies CS/SD,ELELIG,Better,16.882885101697113
2021,Const Supplies CS/SD,ELELIG,Good,20.65386252129088
2021,Const Supplies CS/SD,ELEMIS,Best,21.66533383615243
2021,Const Supplies CS/SD,ELEMIS,Better,27.714380239382734
2021,Const Supplies CS/SD,ELEMIS,Good,11.884014567881831
2021,Const Supplies CS/SD,ELEPAR,Best,25.035269522380773
2021,Const Supplies CS/SD,ELEPAR,Better,32.0048592977869
2021,Const Supplies CS/SD,ELEPAR,Good,29.99859432105707
2021,Const Supplies CS/SD,ELEPLG,Best,29.095604105733077
2021,Const Supplies CS/SD,ELEPLG,Better,29.929696830791567
2021,Const Supplies CS/SD,ELEPLG,Good,30.16734364562413
2021,Const Supplies CS/SD,ELETAP,Best,16.572990347278626
2021,Const Supplies CS/SD,ELETAP,Better,29.413623697997018
2021,Const Supplies CS/SD,ELETAP,Good,25.496568660777157
2021,Const Supplies CS/SD,EQUACC,Best,25.46988373266981
2021,Const Supplies CS/SD,EQUACC,Better,28.088122946144765
2021,Const Supplies CS/SD,EQUACC,Good,46.45541177965952
2021,Const Supplies CS/SD,EQUCOM,Best,38.8064389477817
2021,Const Supplies CS/SD,EQUCOM,Better,50.0
2021,Const Supplies CS/SD,EQUCOM,Good,30.000000000000004
2021,Const Supplies CS/SD,EQUFAN,Best,41.99132070074501
2021,Const Supplies CS/SD,EQUFAN,Better,18.73854562240591
2021,Const Supplies CS/SD,EQUFAN,Good,24.14955756224926
2021,Const Supplies CS/SD,EQUGEN,Better,14.3468339988591
2021,Const Supplies CS/SD,EQUGEN,Good,32.982402428989325
2021,Const Supplies CS/SD,EQUHEA,Best,20.202131044822146
2021,Const Supplies CS/SD,EQUHEA,Better,24.987396989695597
2021,Const Supplies CS/SD,EQUHEA,Good,19.249462311148772
2021,Const Supplies CS/SD,EQUJAC,Best,18.45773609115977
2021,Const Supplies CS/SD,EQUJAC,Better,20.521238339990962
2021,Const Supplies CS/SD,EQUJAC,Good,21.38120860648871
2021,Const Supplies CS/SD,EQULIG,Best,-10.463346038281093
2021,Const Supplies CS/SD,EQULIG,Better,31.946535897610808
2021,Const Supplies CS/SD,EQULIG,Good,33.747226555269116
2021,Const Supplies CS/SD,EQUMIS,Best,20.732623773423406
2021,Const Supplies CS/SD,EQUMIS,Better,20.968424531819547
2021,Const Supplies CS/SD,EQUMIS,Good,18.42895251031307
2021,Const Supplies CS/SD,EQUPIC,Best,28.74934036939313
2021,Const Supplies CS/SD,EQUPIC,Better,25.422138836772984
2021,Const Supplies CS/SD,EQUPIC,Good,19.172417028225617
2021,Const Supplies CS/SD,EQUPRE,Good,38.18545454545455
2021,Const Supplies CS/SD,EQUPUM,Best,19.35766961651917
2021,Const Supplies CS/SD,EQUPUM,Better,30.087562294467386
2021,Const Supplies CS/SD,EQUPUM,Good,19.176141772124996
2021,Const Supplies CS/SD,EQURAD,Good,15.971860343929135
2021,Const Supplies CS/SD,EQUTHR,Best,5.50076923076923
2021,Const Supplies CS/SD,EQUTHR,Better,24.838058142637237
2021,Const Supplies CS/SD,EQUTHR,Good,19.99973381010901
2021,Const Supplies CS/SD,EQUVAC,Good,6.606578702843337
2021,Const Supplies CS/SD,FASANC,Best,18.20124508808335
2021,Const Supplies CS/SD,FASANC,Better,30.878891645874127
2021,Const Supplies CS/SD,FASANC,Good,38.94613225616809
2021,Const Supplies CS/SD,FASBOL,Best,32.48514726456989
2021,Const Supplies CS/SD,FASBOL,Better,47.250687901377084
2021,Const Supplies CS/SD,FASBOL,Good,22.410166908527877
2021,Const Supplies CS/SD,FASHIN,Best,24.951267056530213
2021,Const Supplies CS/SD,FASHIN,Better,-34.14270060910112
2021,Const Supplies CS/SD,FASHIN,Good,19.656488549618324
2021,Const Supplies CS/SD,FASKEY,Good,35.12903225806452
2021,Const Supplies CS/SD,FASMIS,Best,30.617037023894166
2021,Const Supplies CS/SD,FASMIS,Better,35.0528166288827
2021,Const Supplies CS/SD,FASMIS,Good,26.237186515093565
2021,Const Supplies CS/SD,FASPAR,Good,21.125000000000004
2021,Const Supplies CS/SD,HANADP,Best,24.417277942902302
2021,Const Supplies CS/SD,HANADP,Better,23.152444317078302
2021,Const Supplies CS/SD,HANADP,Good,23.804270822325005
2021,Const Supplies CS/SD,HANBAG,Best,19.414294966812943
2021,Const Supplies CS/SD,HANBAG,Better,28.405026333990467
2021,Const Supplies CS/SD,HANBAG,Good,19.83721426955272
2021,Const Supplies CS/SD,HANBAR,Best,31.988765194678706
2021,Const Supplies CS/SD,HANBAR,Better,25.38526072245306
2021,Const Supplies CS/SD,HANBAR,Good,24.129828884459183
2021,Const Supplies CS/SD,HANBCU,Good,-58.120916712077765
2021,Const Supplies CS/SD,HANBIT,Best,16.758830102237873
2021,Const Supplies CS/SD,HANBIT,Better,33.70571660230338
2021,Const Supplies CS/SD,HANBIT,Good,29.604954591701627
2021,Const Supplies CS/SD,HANBOX,Best,20.289273838384194
2021,Const Supplies CS/SD,HANBOX,Better,25.553512681207117
2021,Const Supplies CS/SD,HANBOX,Good,16.999600377048306
2021,Const Supplies CS/SD,HANBUL,Best,15.709950129647705
2021,Const Supplies CS/SD,HANBUL,Better,23.77469662636211
2021,Const Supplies CS/SD,HANBUL,Good,21.24062113229341
2021,Const Supplies CS/SD,HANCAL,Best,25.402866955353147
2021,Const Supplies CS/SD,HANCAL,Better,18.99829470094108
2021,Const Supplies CS/SD,HANCCT,Best,25.060787252257033
2021,Const Supplies CS/SD,HANCCT,Better,31.429543367206747
2021,Const Supplies CS/SD,HANCCT,Good,24.02319372215414
2021,Const Supplies CS/SD,HANCEM,Good,49.18504314477469
2021,Const Supplies CS/SD,HANCHI,Best,23.372336140724332
2021,Const Supplies CS/SD,HANCHI,Better,29.47797793183173
2021,Const Supplies CS/SD,HANCHI,Good,25.167119224898958
2021,Const Supplies CS/SD,HANCLM,Best,23.628309865029518
2021,Const Supplies CS/SD,HANCLM,Better,25.089592440858553
2021,Const Supplies CS/SD,HANCLM,Good,17.49338292923186
2021,Const Supplies CS/SD,HANCOO,Best,21.50348578534985
2021,Const Supplies CS/SD,HANCOO,Better,19.730468381867876
2021,Const Supplies CS/SD,HANCOO,Good,25.4368601877749
2021,Const Supplies CS/SD,HANDIA,Best,18.44385572237189
2021,Const Supplies CS/SD,HANDIA,Better,14.032871717448197
2021,Const Supplies CS/SD,HANDIA,Good,23.24083093078691
2021,Const Supplies CS/SD,HANEXT,Best,23.459752597484695
2021,Const Supplies CS/SD,HANEXT,Better,18.778295847971254
2021,Const Supplies CS/SD,HANEXT,Good,30.14957479970883
2021,Const Supplies CS/SD,HANFLA,Best,16.1754127945408
2021,Const Supplies CS/SD,HANFLA,Better,28.331513793374306
2021,Const Supplies CS/SD,HANFLA,Good,23.476651128313872
2021,Const Supplies CS/SD,HANFUN,Better,25.17247233723507
2021,Const Supplies CS/SD,HANFUN,Good,12.205154589099799
2021,Const Supplies CS/SD,HANGAU,Best,23.758641108224808
2021,Const Supplies CS/SD,HANGAU,Better,18.212339840130124
2021,Const Supplies CS/SD,HANGAU,Good,22.48574206008878
2021,Const Supplies CS/SD,HANGUN,Best,24.63822444156333
2021,Const Supplies CS/SD,HANGUN,Better,25.311783969629094
2021,Const Supplies CS/SD,HANGUN,Good,24.42861590716872
2021,Const Supplies CS/SD,HANHAM,Best,17.47848304119415
2021,Const Supplies CS/SD,HANHAM,Better,23.64131012621571
2021,Const Supplies CS/SD,HANHAM,Good,23.778371220745314
2021,Const Supplies CS/SD,HANHAN,Best,23.294866823352397
2021,Const Supplies CS/SD,HANHAN,Better,24.234836127321543
2021,Const Supplies CS/SD,HANHAN,Good,26.5278488817874
2021,Const Supplies CS/SD,HANHEX,Best,34.04475493545312
2021,Const Supplies CS/SD,HANHEX,Better,22.618323968663866
2021,Const Supplies CS/SD,HANHEX,Good,23.20980794274503
2021,Const Supplies CS/SD,HANKNI,Best,18.90168111899408
2021,Const Supplies CS/SD,HANKNI,Better,25.05096958514037
2021,Const Supplies CS/SD,HANKNI,Good,25.618971934998914
2021,Const Supplies CS/SD,HANLEV,Best,20.430024712073628
2021,Const Supplies CS/SD,HANLEV,Better,21.45529869300419
2021,Const Supplies CS/SD,HANLEV,Good,23.003981614281816
2021,Const Supplies CS/SD,HANLOC,Best,27.08875503597486
2021,Const Supplies CS/SD,HANLOC,Better,26.062153994948535
2021,Const Supplies CS/SD,HANLOC,Good,27.543128409847085
2021,Const Supplies CS/SD,HANMAG,Best,27.113778705636747
2021,Const Supplies CS/SD,HANMAG,Better,19.183853619455835
2021,Const Supplies CS/SD,HANMAG,Good,24.059250650434837
2021,Const Supplies CS/SD,HANMIC,Best,11.078648440508278
2021,Const Supplies CS/SD,HANMIC,Better,17.765725877628448
2021,Const Supplies CS/SD,HANMIC,Good,23.287957330581264
2021,Const Supplies CS/SD,HANMIS,Best,23.653369580152567
2021,Const Supplies CS/SD,HANMIS,Better,22.302683217225134
2021,Const Supplies CS/SD,HANMIS,Good,22.39027700808434
2021,Const Supplies CS/SD,HANNUT,Best,23.986424731212733
2021,Const Supplies CS/SD,HANNUT,Better,24.80703501713975
2021,Const Supplies CS/SD,HANNUT,Good,26.46980314880622
2021,Const Supplies CS/SD,HANPIC,Best,24.989210185584817
2021,Const Supplies CS/SD,HANPIC,Good,10.536044362292056
2021,Const Supplies CS/SD,HANPIN,Best,21.37493417587875
2021,Const Supplies CS/SD,HANPIN,Better,20.406096461352835
2021,Const Supplies CS/SD,HANPIN,Good,19.39926618097025
2021,Const Supplies CS/SD,HANPLI,Best,17.57904087267405
2021,Const Supplies CS/SD,HANPLI,Better,21.89936876689259
2021,Const Supplies CS/SD,HANPLI,Good,20.52136304483088
2021,Const Supplies CS/SD,HANPLU,Best,17.630445386533115
2021,Const Supplies CS/SD,HANPLU,Better,5.849585279330327
2021,Const Supplies CS/SD,HANPLU,Good,25.240957291215842
2021,Const Supplies CS/SD,HANPRT,Best,23.552135744737296
2021,Const Supplies CS/SD,HANPRT,Better,23.520781105101193
2021,Const Supplies CS/SD,HANPRT,Good,22.905007315085864
2021,Const Supplies CS/SD,HANPUM,Best,15.098947739308166
2021,Const Supplies CS/SD,HANPUM,Better,25.614186634490228
2021,Const Supplies CS/SD,HANPUM,Good,24.155432127366037
2021,Const Supplies CS/SD,HANPUN,Best,21.41135310214498
2021,Const Supplies CS/SD,HANPUN,Better,23.28443185052999
2021,Const Supplies CS/SD,HANPUN,Good,23.9361975849067
2021,Const Supplies CS/SD,HANRAT,Best,21.765930131933604
2021,Const Supplies CS/SD,HANRAT,Better,18.33646162056511
2021,Const Supplies CS/SD,HANRAT,Good,18.73701362966011
2021,Const Supplies CS/SD,HANRUL,Best,20.413339045938667
2021,Const Supplies CS/SD,HANRUL,Better,20.788437377538866
2021,Const Supplies CS/SD,HANRUL,Good,16.189971880186107
2021,Const Supplies CS/SD,HANSAW,Good,27.42021426081743
2021,Const Supplies CS/SD,HANSCB,Best,20.224108099200798
2021,Const Supplies CS/SD,HANSCB,Good,7.15746421267893
2021,Const Supplies CS/SD,HANSCP,Best,15.931372549019605
2021,Const Supplies CS/SD,HANSCP,Better,15.070220229009347
2021,Const Supplies CS/SD,HANSCP,Good,32.52288089692766
2021,Const Supplies CS/SD,HANSCR,Best,19.199467138550183
2021,Const Supplies CS/SD,HANSCR,Better,20.828829860590492
2021,Const Supplies CS/SD,HANSCR,Good,20.79928631670381
2021,Const Supplies CS/SD,HANSHM,Better,-223.59018203184664
2021,Const Supplies CS/SD,HANSHM,Good,17.05175823026746
2021,Const Supplies CS/SD,HANSHO,Best,35.025752544674205
2021,Const Supplies CS/SD,HANSHO,Better,35.34132627628508
2021,Const Supplies CS/SD,HANSHO,Good,24.190180472292344
2021,Const Supplies CS/SD,HANSNI,Best,19.332112989968447
2021,Const Supplies CS/SD,HANSNI,Better,26.44468709239705
2021,Const Supplies CS/SD,HANSNI,Good,24.30816505809783
2021,Const Supplies CS/SD,HANSOC,Best,21.749578332947458
2021,Const Supplies CS/SD,HANSOC,Better,20.94829152364029
2021,Const Supplies CS/SD,HANSOC,Good,21.617515879028122
2021,Const Supplies CS/SD,HANSOL,Best,39.16897312015442
2021,Const Supplies CS/SD,HANSOL,Better,35.909726487918675
2021,Const Supplies CS/SD,HANSOL,Good,15.6397805744894
2021,Const Supplies CS/SD,HANSPN,Best,22.83858447832929
2021,Const Supplies CS/SD,HANSPN,Better,27.133917396745936
2021,Const Supplies CS/SD,HANSPN,Good,20.616530300063285
2021,Const Supplies CS/SD,HANSQU,Best,20.780350505240854
2021,Const Supplies CS/SD,HANSQU,Better,24.496146338187646
2021,Const Supplies CS/SD,HANSQU,Good,19.06369978311305
2021,Const Supplies CS/SD,HANSTP,Best,29.99938231781924
2021,Const Supplies CS/SD,HANSTP,Better,34.59592793773927
2021,Const Supplies CS/SD,HANSTP,Good,29.280216205342217
2021,Const Supplies CS/SD,HANTAP,Best,22.785106030278147
2021,Const Supplies CS/SD,HANTAP,Better,28.118015584204425
2021,Const Supplies CS/SD,HANTAP,Good,27.124035568182926
2021,Const Supplies CS/SD,HANTBE,Best,20.20093770931012
2021,Const Supplies CS/SD,HANTBE,Better,24.240681086056156
2021,Const Supplies CS/SD,HANTBE,Good,21.936221684298605
2021,Const Supplies CS/SD,HANTHR,Best,20.263795423956925
2021,Const Supplies CS/SD,HANTHR,Better,11.503853941823596
2021,Const Supplies CS/SD,HANTHR,Good,20.39056176387045
2021,Const Supplies CS/SD,HANTRW,Best,15.990990990991
2021,Const Supplies CS/SD,HANTRW,Good,19.04189479447024
2021,Const Supplies CS/SD,HANTUB,Best,16.29667003027245
2021,Const Supplies CS/SD,HANTUB,Better,27.3956647374118
2021,Const Supplies CS/SD,HANTUB,Good,28.492033065146902
2021,Const Supplies CS/SD,HANUNI,Best,20.864447904241448
2021,Const Supplies CS/SD,HANUNI,Better,19.036073252760026
2021,Const Supplies CS/SD,HANUNI,Good,23.097126031899812
2021,Const Supplies CS/SD,HANVIS,Best,15.47733158741907
2021,Const Supplies CS/SD,HANVIS,Better,22.04940960614839
2021,Const Supplies CS/SD,HANVIS,Good,-387.9799145125417
2021,Const Supplies CS/SD,HANWED,Best,21.518049169822618
2021,Const Supplies CS/SD,HANWED,Better,27.815087359538985
2021,Const Supplies CS/SD,HANWED,Good,27.847518868779176
2021,Const Supplies CS/SD,HANWHL,Good,45.45617816091954
2021,Const Supplies CS/SD,HANWRA,Best,24.633025160706133
2021,Const Supplies CS/SD,HANWRA,Better,25.624772965799284
2021,Const Supplies CS/SD,HANWRA,Good,23.95933439524086
2021,Const Supplies CS/SD,HANWRC,Best,18.068091013621526
2021,Const Supplies CS/SD,HANWRC,Better,24.496902264958667
2021,Const Supplies CS/SD,HANWRC,Good,23.17022622450049
2021,Const Supplies CS/SD,HANWRH,Best,20.518603416588103
2021,Const Supplies CS/SD,HANWRH,Better,24.831529292398617
2021,Const Supplies CS/SD,HANWRH,Good,23.22630604121446
2021,Const Supplies CS/SD,HANWRM,Best,23.63725334386436
2021,Const Supplies CS/SD,HANWRM,Better,21.819066371164933
2021,Const Supplies CS/SD,HANWRM,Good,21.14942656166219
2021,Const Supplies CS/SD,HANWRP,Best,22.602706897921944
2021,Const Supplies CS/SD,HANWRP,Better,23.075835358566454
2021,Const Supplies CS/SD,HANWRP,Good,23.484171331473252
2021,Const Supplies CS/SD,HANWRS,Best,16.183054123385322
2021,Const Supplies CS/SD,HANWRS,Better,24.947891265084593
2021,Const Supplies CS/SD,HANWRS,Good,22.965239885054295
2021,Const Supplies CS/SD,HANWRT,Best,21.395416233542242
2021,Const Supplies CS/SD,HANWRT,Better,25.134648416133864
2021,Const Supplies CS/SD,HANWRT,Good,21.842132633936878
2021,Const Supplies CS/SD,HWCAHS,Best,22.00899886853981
2021,Const Supplies CS/SD,HWCAHS,Better,27.97008238607034
2021,Const Supplies CS/SD,HWCAHS,Good,24.131517707050776
2021,Const Supplies CS/SD,HWCFIT,Best,18.755743226100325
2021,Const Supplies CS/SD,HWCFIT,Better,29.654501143165906
2021,Const Supplies CS/SD,HWCFIT,Good,26.325158834586375
2021,Const Supplies CS/SD,HWCMIS,Good,0.0
2021,Const Supplies CS/SD,HWCREL,Best,24.810653132235405
2021,Const Supplies CS/SD,HWCREL,Better,20.54593346651663
2021,Const Supplies CS/SD,HWCREL,Good,22.541126279863484
2021,Const Supplies CS/SD,HWCTIE,Best,22.39639549171394
2021,Const Supplies CS/SD,HWCTIE,Better,24.23312774686124
2021,Const Supplies CS/SD,HWCTIE,Good,25.725977694249977
2021,Const Supplies CS/SD,HWCTOO,Better,25.42777777777778
2021,Const Supplies CS/SD,HWCTOO,Good,20.91458058849363
2021,Const Supplies CS/SD,HWCWAT,Best,33.649673594857944
2021,Const Supplies CS/SD,HWCWAT,Better,23.965092592592594
2021,Const Supplies CS/SD,HWCWAT,Good,26.579677419354837
2021,Const Supplies CS/SD,HWCWIR,Best,22.268214350369608
2021,Const Supplies CS/SD,HWCWIR,Better,24.380439942795697
2021,Const Supplies CS/SD,HWCWIR,Good,24.269598514722635
2021,Const Supplies CS/SD,HYDACC,Best,27.997251909373553
2021,Const Supplies CS/SD,HYDACC,Better,28.66931978913674
2021,Const Supplies CS/SD,HYDACC,Good,26.577680309823293
2021,Const Supplies CS/SD,HYDBEN,Better,21.076682316118937
2021,Const Supplies CS/SD,HYDCYL,Best,16.498738217743018
2021,Const Supplies CS/SD,HYDCYL,Better,16.563959817398416
2021,Const Supplies CS/SD,HYDCYL,Good,15.451281260902402
2021,Const Supplies CS/SD,HYDFIT,Better,25.95304216107044
2021,Const Supplies CS/SD,HYDFIT,Good,18.847826086956523
2021,Const Supplies CS/SD,HYDHOS,Best,19.12110279730046
2021,Const Supplies CS/SD,HYDHOS,Better,22.320059770342855
2021,Const Supplies CS/SD,HYDHOS,Good,22.702655174018933
2021,Const Supplies CS/SD,HYDJAC,Best,49.91139240506329
2021,Const Supplies CS/SD,HYDJAC,Better,18.007518796992482
2021,Const Supplies CS/SD,HYDJAC,Good,32.98472585569775
2021,Const Supplies CS/SD,HYDMIS,Best,33.63657924959987
2021,Const Supplies CS/SD,HYDMIS,Better,23.645635727920777
2021,Const Supplies CS/SD,HYDMIS,Good,28.922328784489626
2021,Const Supplies CS/SD,HYDPUL,Best,15.558719928052165
2021,Const Supplies CS/SD,HYDPUL,Good,22.499714514117862
2021,Const Supplies CS/SD,HYDPUM,Best,17.280886407383928
2021,Const Supplies CS/SD,HYDPUM,Better,19.65132523291231
2021,Const Supplies CS/SD,HYDPUM,Good,18.9784109746353
2021,Const Supplies CS/SD,HYDPUN,Good,13.389466487770708
2021,Const Supplies CS/SD,HYDSPR,Best,20.0
2021,Const Supplies CS/SD,LADMIS,Best,26.00138387022372
2021,Const Supplies CS/SD,LADMIS,Good,20.84884411602785
2021,Const Supplies CS/SD,LADPAR,Best,32.93987730061349
2021,Const Supplies CS/SD,LADPLA,Good,19.997197702115734
2021,Const Supplies CS/SD,LADSTA,Better,3.846974709209252
