Year,Month,Group,customer_category,Product_Class,Stock,Profit_Margin,Date
2020,1,Const Supplies CS/SD,Best,ABRFLW,Y,29.25089782602736,2020-01-01
2020,1,Const Supplies CS/SD,Best,ABRMAN,N,43.71503069150959,2020-01-01
2020,1,Const Supplies CS/SD,Best,ABRMIS,N,25.501432664756443,2020-01-01
2020,1,Const Supplies CS/SD,Best,ABRRFD,N,34.0,2020-01-01
2020,1,Const Supplies CS/SD,Best,BRUBRO,Y,12.94646121491547,2020-01-01
2020,1,Const Supplies CS/SD,Best,BRUHAN,Y,-16.807387862796823,2020-01-01
2020,1,Const Supplies CS/SD,Best,BRUPAI,Y,23.809523809523807,2020-01-01
2020,1,Const Supplies CS/SD,Best,BRUTUB,N,57.9,2020-01-01
2020,1,Const Supplies CS/SD,Best,CHEABS,Y,20.68601583113457,2020-01-01
2020,1,Const Supplies CS/SD,Best,CHELAY,Y,31.774193548387096,2020-01-01
2020,1,Const Supplies CS/SD,Best,CHELUB,Y,25.348684210526315,2020-01-01
2020,1,Const Supplies CS/SD,Best,CHEMET,Y,16.823612087139846,2020-01-01
2020,1,Const Supplies CS/SD,Best,CHEMIS,N,19.354609929078016,2020-01-01
2020,1,Const Supplies CS/SD,Best,CHEMIS,Y,23.36690647482015,2020-01-01
2020,1,Const Supplies CS/SD,Best,CHEPAI,N,15.966082040875486,2020-01-01
2020,1,Const Supplies CS/SD,Best,CHETEF,Y,24.765325670498083,2020-01-01
2020,1,Const Supplies CS/SD,Best,CUTARB,Y,12.21555877744094,2020-01-01
2020,1,Const Supplies CS/SD,Best,CUTBAN,N,-1.392617449664422,2020-01-01
2020,1,Const Supplies CS/SD,Best,CUTBIT,N,28.23703703703704,2020-01-01
2020,1,Const Supplies CS/SD,Best,CUTBIT,Y,31.000594255701223,2020-01-01
2020,1,Const Supplies CS/SD,Best,CUTBUR,N,19.42710787752403,2020-01-01
2020,1,Const Supplies CS/SD,Best,CUTBUR,Y,15.966609248708096,2020-01-01
2020,1,Const Supplies CS/SD,Best,CUTCIR,N,35.89697728492219,2020-01-01
2020,1,Const Supplies CS/SD,Best,CUTCIR,Y,32.16636452377632,2020-01-01
2020,1,Const Supplies CS/SD,Best,CUTDIE,N,42.60000000000001,2020-01-01
2020,1,Const Supplies CS/SD,Best,CUTFIL,Y,24.28571428571429,2020-01-01
2020,1,Const Supplies CS/SD,Best,CUTMIS,N,30.03134796238244,2020-01-01
2020,1,Const Supplies CS/SD,Best,CUTTAP,N,25.48546522197383,2020-01-01
2020,1,Const Supplies CS/SD,Best,CUTTAP,Y,36.07035928143712,2020-01-01
2020,1,Const Supplies CS/SD,Best,ELEADP,Y,15.96638655462184,2020-01-01
2020,1,Const Supplies CS/SD,Best,ELEBAT,Y,26.315789473684205,2020-01-01
2020,1,Const Supplies CS/SD,Best,ELEBUL,Y,40.54054054054054,2020-01-01
2020,1,Const Supplies CS/SD,Best,ELEEXT,Y,15.96653677022631,2020-01-01
2020,1,Const Supplies CS/SD,Best,ELEGFI,Y,4.80923097855825,2020-01-01
2020,1,Const Supplies CS/SD,Best,ELELIG,N,18.17998043246302,2020-01-01
2020,1,Const Supplies CS/SD,Best,ELELIG,Y,38.1247191011236,2020-01-01
2020,1,Const Supplies CS/SD,Best,ELETAP,Y,21.012658227848107,2020-01-01
2020,1,Const Supplies CS/SD,Best,FASBOL,N,23.98042414355628,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANBAG,Y,3.60587002096436,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANBAR,Y,31.295938643282753,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANCLM,N,30.00016355101973,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANFLA,Y,36.60975609756096,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANGUN,N,12.033279220779226,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANGUN,Y,45.945378151260506,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANHAN,Y,20.0,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANHEX,N,28.2051282051282,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANKNI,Y,15.967073702573044,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANLEV,Y,30.58744993324433,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANLOC,N,35.25660377358491,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANLOC,Y,10.573843295537145,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANPIN,N,44.2125,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANPIN,Y,26.063157894736843,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANPLI,Y,15.966386554621844,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANPRT,N,-4.825404001618484,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANPRT,Y,22.957559572888336,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANPUN,Y,4.175824175824172,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANSHO,Y,41.35109717868339,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANSNI,Y,15.966642549788652,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANSOC,N,-11.16061956291109,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANTAP,N,31.054585889608052,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANTAP,Y,15.966264938184953,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANWED,Y,-8.014101057579316,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANWRC,N,0.6731770996774036,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANWRH,N,30.00098590160702,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANWRH,Y,9.459854793935511,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANWRM,N,4.061316213674835,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANWRM,Y,25.86206896551724,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANWRP,Y,20.692313288493224,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANWRS,N,1.4378088043241741,2020-01-01
2020,1,Const Supplies CS/SD,Best,HANWRT,N,25.63028166913274,2020-01-01
2020,1,Const Supplies CS/SD,Best,HWCAHS,Y,16.45994832041344,2020-01-01
2020,1,Const Supplies CS/SD,Best,HWCFIT,Y,13.360630066322777,2020-01-01
2020,1,Const Supplies CS/SD,Best,HWCTIE,Y,16.137463104578927,2020-01-01
2020,1,Const Supplies CS/SD,Best,HWCWIR,Y,32.80898876404494,2020-01-01
2020,1,Const Supplies CS/SD,Best,HYDACC,Y,9.068809229501444,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFBLO,N,16.00289645184649,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFCLI,N,33.00027645037716,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFCLI,Y,23.887043189368768,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFFIT,N,23.95783959045392,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFFIT,Y,21.994310429163555,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFHOI,Y,19.00181610277796,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFLAT,Y,4.82193732193732,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFMIS,N,14.720496894409948,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFNSL,N,3.463414634146352,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFNSL,Y,15.966416361914426,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFPRT,N,17.647058823529417,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFPRT,Y,23.964088397790057,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFPUL,Y,22.00091620038612,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFROP,Y,46.006658832745785,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFRSL,N,13.960297766749376,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFRSL,Y,-7.133313616743243,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFSHA,N,6.41110376734964,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFSHA,Y,17.057085643130073,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFTUR,N,16.013035945106026,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFWSL,N,-1.1923076923076874,2020-01-01
2020,1,Const Supplies CS/SD,Best,LIFWSL,Y,9.690721649484544,2020-01-01
2020,1,Const Supplies CS/SD,Best,MAIACC,Y,33.837359943977596,2020-01-01
2020,1,Const Supplies CS/SD,Best,MAIPOL,N,33.329846218223665,2020-01-01
2020,1,Const Supplies CS/SD,Best,MAIPOL,Y,3.372359378976828,2020-01-01
2020,1,Const Supplies CS/SD,Best,MAIRAG,Y,11.893634165995172,2020-01-01
2020,1,Const Supplies CS/SD,Best,MAITAP,Y,19.922879177377887,2020-01-01
2020,1,Const Supplies CS/SD,Best,MAITOW,Y,9.595959595959592,2020-01-01
2020,1,Const Supplies CS/SD,Best,MATCAN,N,-7.306501547987615,2020-01-01
2020,1,Const Supplies CS/SD,Best,MATCAR,N,52.02790697674418,2020-01-01
2020,1,Const Supplies CS/SD,Best,MFGRSL,N,22.810489856506685,2020-01-01
2020,1,Const Supplies CS/SD,Best,POWACC,N,29.59846104387684,2020-01-01
2020,1,Const Supplies CS/SD,Best,POWACC,Y,9.251833740831293,2020-01-01
2020,1,Const Supplies CS/SD,Best,POWDRE,N,12.006003154719066,2020-01-01
2020,1,Const Supplies CS/SD,Best,POWGRE,N,-32.73610099538724,2020-01-01
2020,1,Const Supplies CS/SD,Best,POWGRE,Y,19.3179280130573,2020-01-01
2020,1,Const Supplies CS/SD,Best,POWMIS,N,24.114052953156836,2020-01-01
2020,1,Const Supplies CS/SD,Best,POWMIS,Y,31.18872549019608,2020-01-01
2020,1,Const Supplies CS/SD,Best,POWPAR,N,26.868288963720687,2020-01-01
2020,1,Const Supplies CS/SD,Best,POWSAW,N,19.396903015484927,2020-01-01
2020,1,Const Supplies CS/SD,Best,POWSAW,Y,18.063295974948566,2020-01-01
2020,1,Const Supplies CS/SD,Best,POWWRE,Y,12.498068503734224,2020-01-01
2020,1,Const Supplies CS/SD,Best,SAFCAP,N,13.781362007168452,2020-01-01
2020,1,Const Supplies CS/SD,Best,SAFCAP,Y,10.842293906810024,2020-01-01
2020,1,Const Supplies CS/SD,Best,SAFDRI,N,25.520228319647504,2020-01-01
2020,1,Const Supplies CS/SD,Best,SAFDRI,Y,39.24050632911393,2020-01-01
2020,1,Const Supplies CS/SD,Best,SAFETY,N,-0.6963372864445505,2020-01-01
2020,1,Const Supplies CS/SD,Best,SAFETY,Y,15.966515158471458,2020-01-01
2020,1,Const Supplies CS/SD,Best,SAFEXT,Y,35.55699855699856,2020-01-01
2020,1,Const Supplies CS/SD,Best,SAFGLA,N,11.319471449554944,2020-01-01
2020,1,Const Supplies CS/SD,Best,SAFGLA,Y,34.24242424242424,2020-01-01
2020,1,Const Supplies CS/SD,Best,SAFGLO,Y,15.966386554621849,2020-01-01
2020,1,Const Supplies CS/SD,Best,SAFKNE,Y,16.421785940468652,2020-01-01
2020,1,Const Supplies CS/SD,Best,SAFLEN,N,-30.75213675213676,2020-01-01
2020,1,Const Supplies CS/SD,Best,SAFNOI,Y,15.983606557377051,2020-01-01
2020,1,Const Supplies CS/SD,Best,SAFTAP,Y,36.054421768707485,2020-01-01
2020,1,Const Supplies CS/SD,Best,SAFTAR,Y,22.22817267121064,2020-01-01
2020,1,Const Supplies CS/SD,Best,SAFVES,Y,23.66589327146171,2020-01-01
2020,1,Const Supplies CS/SD,Best,SLNFIT,N,3.773836511534869,2020-01-01
2020,1,Const Supplies CS/SD,Best,SLNFIT,Y,22.14294152392203,2020-01-01
2020,1,Const Supplies CS/SD,Better,ABRBEL,N,26.666666666666668,2020-01-01
2020,1,Const Supplies CS/SD,Better,ABRBEL,Y,27.53086419753087,2020-01-01
2020,1,Const Supplies CS/SD,Better,ABRCON,N,18.98669396110542,2020-01-01
2020,1,Const Supplies CS/SD,Better,ABRCON,Y,26.54054054054054,2020-01-01
2020,1,Const Supplies CS/SD,Better,ABRFLD,N,6.516290726817048,2020-01-01
2020,1,Const Supplies CS/SD,Better,ABRFLD,Y,28.846153846153843,2020-01-01
2020,1,Const Supplies CS/SD,Better,ABRFLW,N,29.378978534418952,2020-01-01
2020,1,Const Supplies CS/SD,Better,ABRFLW,Y,27.702190827190833,2020-01-01
2020,1,Const Supplies CS/SD,Better,ABRHAN,Y,29.22077922077921,2020-01-01
2020,1,Const Supplies CS/SD,Better,ABRMAN,Y,21.827298871764622,2020-01-01
2020,1,Const Supplies CS/SD,Better,ABRMIS,N,21.694106093437153,2020-01-01
2020,1,Const Supplies CS/SD,Better,ABRMIS,Y,20.82089552238807,2020-01-01
2020,1,Const Supplies CS/SD,Better,ABRPAD,N,13.33333333333333,2020-01-01
2020,1,Const Supplies CS/SD,Better,ABRPAD,Y,10.205479452054796,2020-01-01
2020,1,Const Supplies CS/SD,Better,ABRRFD,N,36.80272451222172,2020-01-01
2020,1,Const Supplies CS/SD,Better,ABRRFD,Y,27.605633802816893,2020-01-01
2020,1,Const Supplies CS/SD,Better,ABRROL,N,21.04662457503643,2020-01-01
2020,1,Const Supplies CS/SD,Better,ABRROL,Y,49.21523634694814,2020-01-01
2020,1,Const Supplies CS/SD,Better,BRUBRO,Y,31.223344556677887,2020-01-01
2020,1,Const Supplies CS/SD,Better,BRUHAN,Y,29.48369565217391,2020-01-01
2020,1,Const Supplies CS/SD,Better,BRUPAI,Y,29.414172783738,2020-01-01
2020,1,Const Supplies CS/SD,Better,BRUTUB,N,28.822055137844615,2020-01-01
2020,1,Const Supplies CS/SD,Better,CHEABS,Y,37.02904564315353,2020-01-01
2020,1,Const Supplies CS/SD,Better,CHEADH,N,27.98378378378378,2020-01-01
2020,1,Const Supplies CS/SD,Better,CHEADH,Y,31.093394077448743,2020-01-01
2020,1,Const Supplies CS/SD,Better,CHECAU,Y,23.468559837728193,2020-01-01
2020,1,Const Supplies CS/SD,Better,CHECHA,Y,31.38211382113821,2020-01-01
2020,1,Const Supplies CS/SD,Better,CHECLE,N,20.918218454084993,2020-01-01
2020,1,Const Supplies CS/SD,Better,CHECLE,Y,26.964285714285705,2020-01-01
2020,1,Const Supplies CS/SD,Better,CHELAY,Y,25.78947368421052,2020-01-01
2020,1,Const Supplies CS/SD,Better,CHELUB,N,24.89922480620156,2020-01-01
2020,1,Const Supplies CS/SD,Better,CHELUB,Y,24.601769911504437,2020-01-01
2020,1,Const Supplies CS/SD,Better,CHEMET,Y,29.23076923076923,2020-01-01
2020,1,Const Supplies CS/SD,Better,CHEMIS,Y,19.0053050397878,2020-01-01
2020,1,Const Supplies CS/SD,Better,CHEOIL,Y,17.41206030150754,2020-01-01
2020,1,Const Supplies CS/SD,Better,CHEPAI,N,24.859658949464773,2020-01-01
2020,1,Const Supplies CS/SD,Better,CHEPAI,Y,29.728571428571435,2020-01-01
2020,1,Const Supplies CS/SD,Better,CHETEF,Y,21.968221424910308,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTARB,N,19.05362776025236,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTARB,Y,26.807760141093464,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTBAN,N,28.619340413638906,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTBIT,N,25.294117647058822,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTBIT,Y,30.08635578583765,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTBUR,N,42.71990018714909,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTBUR,Y,31.329896907216494,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTCHU,N,35.273972602739725,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTCIR,N,28.442318231640485,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTCIR,Y,29.945054945054952,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTCUT,N,20.513849859494176,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTCUT,Y,27.17735599293843,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTDIE,N,12.450723319241542,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTDIE,Y,24.31945392491468,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTFIL,N,22.583479789103688,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTFIL,Y,27.655972455492105,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTHOL,N,29.37380405663988,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTHOL,Y,29.8991935483871,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTINS,N,20.001101079057467,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTMIS,N,12.445914501644197,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTMIS,Y,28.790123456790123,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTREA,N,13.304173173255478,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTREA,Y,31.973515305682263,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTTAP,N,25.33333333333333,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTTAP,Y,25.135135135135137,2020-01-01
2020,1,Const Supplies CS/SD,Better,CUTWHL,Y,11.36729222520107,2020-01-01
2020,1,Const Supplies CS/SD,Better,ELEADP,Y,20.0,2020-01-01
2020,1,Const Supplies CS/SD,Better,ELEBAT,N,8.653797048158928,2020-01-01
2020,1,Const Supplies CS/SD,Better,ELEBAT,Y,29.102564102564102,2020-01-01
2020,1,Const Supplies CS/SD,Better,ELEBUL,Y,30.37974683544304,2020-01-01
2020,1,Const Supplies CS/SD,Better,ELEEXT,N,30.0,2020-01-01
2020,1,Const Supplies CS/SD,Better,ELEEXT,Y,20.043830813061582,2020-01-01
2020,1,Const Supplies CS/SD,Better,ELELIG,N,15.76010326680568,2020-01-01
2020,1,Const Supplies CS/SD,Better,ELELIG,Y,19.97090909090909,2020-01-01
2020,1,Const Supplies CS/SD,Better,ELETAP,Y,25.95505617977528,2020-01-01
2020,1,Const Supplies CS/SD,Better,EQUJAC,N,23.995098039215687,2020-01-01
2020,1,Const Supplies CS/SD,Better,EQUJAC,Y,26.41509433962264,2020-01-01
2020,1,Const Supplies CS/SD,Better,EQULIG,Y,34.64433639474158,2020-01-01
2020,1,Const Supplies CS/SD,Better,EQUMIS,N,10.958637469586376,2020-01-01
2020,1,Const Supplies CS/SD,Better,FASBOL,N,39.76608187134503,2020-01-01
2020,1,Const Supplies CS/SD,Better,FASBOL,Y,48.60655737704919,2020-01-01
2020,1,Const Supplies CS/SD,Better,FASHIN,N,16.862416107382547,2020-01-01
2020,1,Const Supplies CS/SD,Better,FASMIS,N,35.00101688021151,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANADP,N,24.94448556624722,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANADP,Y,21.1645101663586,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANBAG,N,21.801405975395443,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANBAG,Y,30.000000000000004,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANBAR,N,19.00438317648218,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANBAR,Y,34.55445544554455,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANBIT,Y,30.00000000000001,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANBOX,Y,23.12925170068027,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANBUL,Y,23.509677419354844,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANCHI,N,31.41635643027726,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANCHI,Y,26.029555747532655,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANCLM,N,10.037603529452745,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANCLM,Y,29.00016067206831,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANDIA,N,22.776991822228357,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANDIA,Y,21.050000000000004,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANEXT,N,19.01678657074341,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANEXT,Y,23.859910581222056,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANFLA,N,15.135904561784043,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANFLA,Y,24.543644208430138,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANGAU,N,4.943132108486441,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANGAU,Y,20.09137426900585,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANGUN,Y,26.84271255060729,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANHAM,N,31.75225225225225,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANHAM,Y,22.57186081694402,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANHAN,Y,25.00102867958688,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANHEX,N,22.010443864229764,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANHEX,Y,29.455037733350984,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANKNI,Y,23.066666666666677,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANLEV,N,27.598638093330667,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANLEV,Y,26.250738445626734,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANLOC,N,25.72115384615385,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANLOC,Y,22.01988812927284,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANMIC,N,19.03850583878228,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANMIS,Y,24.79687500000001,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANNUT,N,20.703947368421048,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANNUT,Y,25.000000000000004,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANPLI,N,22.91770573566084,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANPLI,Y,27.994998423406415,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANPLU,Y,-9.374999999999996,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANPRT,N,12.789259329542972,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANPRT,Y,26.867753891771688,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANPUM,Y,27.74736842105263,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANPUN,Y,28.210414703110263,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANRAT,N,16.707282004072788,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANRAT,Y,26.418816388467384,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANRUL,Y,19.77436823104694,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANSCP,N,37.99472295514512,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANSCR,N,10.942028985507234,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANSCR,Y,25.929203539823003,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANSHM,N,29.99919884633872,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANSHO,Y,29.97402597402597,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANSNI,Y,27.735211267605635,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANSOC,N,19.005788906838987,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANSOC,Y,24.855042626866393,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANSQU,Y,25.807933194154487,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANTAP,N,19.74609183573459,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANTAP,Y,20.894252873563218,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANTHR,N,19.00049480455221,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANTUB,Y,19.58864215507827,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANUNI,N,19.02380952380953,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANUNI,Y,22.609753703640713,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANVIS,N,19.85308331722404,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANWED,N,10.381569474442044,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANWED,Y,18.16969513406731,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANWRA,Y,25.1132748481635,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANWRC,N,19.007782101167308,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANWRC,Y,21.999999273557,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANWRH,Y,26.056149732620327,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANWRM,N,16.85164907408503,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANWRM,Y,19.24600638977636,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANWRP,N,20.245029947802458,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANWRP,Y,26.922982239726217,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANWRS,N,28.54799912530068,2020-01-01
2020,1,Const Supplies CS/SD,Better,HANWRT,Y,25.925925925925924,2020-01-01
2020,1,Const Supplies CS/SD,Better,HWCAHS,Y,30.23809523809524,2020-01-01
2020,1,Const Supplies CS/SD,Better,HWCFIT,N,40.39682539682539,2020-01-01
2020,1,Const Supplies CS/SD,Better,HWCFIT,Y,29.67391304347826,2020-01-01
2020,1,Const Supplies CS/SD,Better,HWCREL,N,-13.391836734693875,2020-01-01
2020,1,Const Supplies CS/SD,Better,HWCTIE,N,6.058415268941582,2020-01-01
2020,1,Const Supplies CS/SD,Better,HWCTIE,Y,22.006269592476485,2020-01-01
2020,1,Const Supplies CS/SD,Better,HWCWAT,Y,22.36,2020-01-01
2020,1,Const Supplies CS/SD,Better,HWCWIR,N,21.24,2020-01-01
2020,1,Const Supplies CS/SD,Better,HWCWIR,Y,28.363636363636367,2020-01-01
2020,1,Const Supplies CS/SD,Better,HYDACC,Y,29.98878012534729,2020-01-01
2020,1,Const Supplies CS/SD,Better,HYDCYL,N,18.033850786563526,2020-01-01
2020,1,Const Supplies CS/SD,Better,HYDCYL,Y,23.209158249158243,2020-01-01
2020,1,Const Supplies CS/SD,Better,HYDHOS,Y,63.315384615384616,2020-01-01
2020,1,Const Supplies CS/SD,Better,HYDPUM,Y,32.33370630441321,2020-01-01
2020,1,Const Supplies CS/SD,Better,LADMIS,N,23.04923049230492,2020-01-01
2020,1,Const Supplies CS/SD,Better,LADSTF,N,19.000774093665346,2020-01-01
2020,1,Const Supplies CS/SD,Better,LADSTF,Y,30.992893401015227,2020-01-01
2020,1,Const Supplies CS/SD,Better,LIFBLO,N,18.9880412371134,2020-01-01
2020,1,Const Supplies CS/SD,Better,LIFCHA,Y,29.000000000000004,2020-01-01
2020,1,Const Supplies CS/SD,Better,LIFCLA,N,24.48321613859732,2020-01-01
2020,1,Const Supplies CS/SD,Better,LIFCLI,Y,22.7458432304038,2020-01-01
2020,1,Const Supplies CS/SD,Better,LIFHOI,N,21.414026220191907,2020-01-01
2020,1,Const Supplies CS/SD,Better,LIFHOI,Y,23.63966077764328,2020-01-01
2020,1,Const Supplies CS/SD,Better,LIFLAT,N,27.197875166002657,2020-01-01
2020,1,Const Supplies CS/SD,Better,LIFLAT,Y,33.01754385964912,2020-01-01
2020,1,Const Supplies CS/SD,Better,LIFNSL,N,26.57871851166166,2020-01-01
2020,1,Const Supplies CS/SD,Better,LIFNSL,Y,30.075471698113205,2020-01-01
2020,1,Const Supplies CS/SD,Better,LIFPRT,N,6.102243039005392,2020-01-01
